,uid,years,minutes,sqrm,distance,renovate,express,price,predict
2692,13210-155,17,18,60,23.60463644,1,0,40000000,38838687.80195743
2693,13210-159,17,18,80,23.60463644,1,0,37000000,54750680.1287745
2694,13210-161,12,9,20,23.60463644,0,0,19000000,12557492.83359184
2695,13210-162,25,8,15,23.60463644,0,0,6900000,2300928.9772134237
2696,13210-163,35,4,55,23.60463644,0,0,23000000,31470020.197783105
2697,13210-166,42,13,50,23.60463644,0,0,14000000,17690498.88485132
2698,13210-167,17,18,70,23.60463644,0,0,28000000,43605444.21300854
2699,13210-168,35,19,55,25.95603852,0,1,24000000,20285628.49543484
2700,13210-171,24,14,80,25.95603852,1,1,40000000,52612793.939801
2701,13210-190,11,23,75,23.60463644,0,0,35000000,47426204.25683841
2702,13210-191,17,11,70,23.60463644,0,0,32000000,48317451.3991591
2703,13210-199,24,24,65,23.60463644,0,0,32000000,31845354.551284138
2704,13210-232,11,23,70,23.60463644,0,0,34000000,43448206.17513414
2705,13210-239,11,23,75,23.60463644,0,0,33000000,47426204.25683841
2706,13210-246,18,20,70,23.60463644,0,0,26000000,41724409.548736185
2707,13210-266,13,14,55,23.60463644,0,0,33000000,36503013.09004197
2708,13210-267,33,15,55,23.60463644,1,0,24000000,28324171.02264831
2709,13210-268,19,21,60,23.60463644,1,0,24000000,35749762.35714851
2710,13210-281,13,20,65,23.60463644,0,0,27000000,40420145.95103574
2711,13210-282,13,20,65,23.60463644,0,0,34000000,40420145.95103574
2712,13210-283,18,20,70,23.60463644,0,0,30000000,41724409.548736185
2713,13210-284,24,18,75,23.60463644,0,0,23000000,43840214.01710746
2714,13210-288,19,21,60,23.60463644,1,0,33000000,35749762.35714851
2715,13210-296,6,14,60,23.60463644,0,0,34000000,44224239.449351594
2716,13210-297,13,14,65,23.60463644,0,0,33000000,44459009.25345051
2717,13210-300,19,18,60,23.60463644,0,0,27000000,34579954.25599847
2718,13210-301,19,21,65,23.60463644,0,0,26000000,36538520.68649535
2719,13210-303,13,14,55,23.60463644,1,0,34000000,39692252.8423994
2720,13210-304,16,19,85,23.60463644,1,0,40000000,58590281.22354373
2721,13210-309,13,14,65,23.60463644,0,0,34000000,44459009.25345051
2722,13210-310,18,20,70,23.60463644,0,0,29000000,41724409.548736185
2723,13210-314,26,14,50,23.60463644,0,0,7000000,25573305.34992776
2724,13210-325,13,14,75,23.60463644,0,0,38000000,52415005.416859046
2725,13210-326,13,14,60,23.60463644,0,0,34000000,40481011.17174624
2726,13210-331,19,21,70,23.60463644,0,0,32000000,40516518.76819962
2727,13210-404,33,11,55,21.95318781,1,0,27000000,32166298.377250142
2728,13210-428,33,11,50,21.95318781,1,0,27000000,28188300.295545872
2729,13210-441,18,13,55,21.95318781,0,0,26000000,35651974.309432596
2730,13210-448,20,3,65,23.60463644,1,0,49000000,51309603.44929634
2731,13210-449,10,1,50,23.60463644,0,0,47000000,42880126.187305346
2732,13210-450,8,4,50,23.60463644,0,0,32000000,41930188.32969949
2733,13210-451,31,4,25,23.60463644,0,0,12000000,9741019.294760555
2734,13210-452,17,7,70,23.60463644,1,0,50000000,54199266.68645972
2735,13210-453,23,5,70,23.60463644,0,0,42000000,49147833.320769295
2736,13210-454,10,1,60,23.60463644,0,0,55000000,50836122.35071388
2737,13210-460,45,5,30,23.60463644,1,0,13000000,8748656.689875748
2738,13210-461,19,10,55,23.60463644,0,0,40000000,35987107.24418057
2739,13210-462,4,10,25,23.60463644,0,0,17000000,20140322.20596643
2740,13210-463,6,3,20,23.60463644,0,0,18000000,19804837.516811203
2741,13210-464,31,4,20,23.60463644,0,0,7500000,5763021.213056289
2742,13210-465,18,6,65,23.60463644,0,0,37000000,47170425.83933306
2743,13210-471,14,3,60,23.60463644,1,0,43000000,50540086.74839666
2744,13210-472,11,3,60,23.60463644,0,0,45000000,48955087.686441526
2745,13210-474,11,3,65,23.60463644,0,0,49000000,52933085.7681458
2746,13210-475,17,7,70,23.60463644,1,0,53000000,54199266.68645972
2747,13210-476,24,5,55,23.60463644,0,0,28000000,36679092.178855725
2748,13210-484,19,10,70,23.60463644,1,0,49000000,51110341.2416508
2749,13210-485,8,4,50,23.60463644,0,0,34000000,41930188.32969949
2750,13210-486,20,6,65,23.60463644,0,0,33000000,46100932.04573153
2751,13210-487,8,6,50,23.60463644,0,0,38000000,40583900.5622279
2752,13210-488,24,11,70,23.60463644,1,0,57000000,47763462.87391118
2753,13210-489,20,3,65,23.60463644,0,0,36000000,48120363.69693892
2754,13210-490,10,1,70,23.60463644,0,0,63000000,58792118.51412241
2755,13210-499,24,8,50,23.60463644,0,0,28000000,30681662.445944067
2756,13210-500,15,4,55,23.60463644,0,0,30000000,42164958.133798406
2757,13210-501,45,5,30,23.60463644,0,0,3500000,5559416.937518321
2758,13210-502,31,4,55,23.60463644,0,0,30000000,33609007.78498616
2759,13210-503,17,7,70,23.60463644,0,0,42000000,51010026.9341023
2760,13210-504,10,1,55,23.60463644,0,0,47000000,46858124.26900962
2761,13210-505,15,4,55,23.60463644,0,0,36000000,42164958.133798406
2762,13210-509,17,7,120,23.60463644,0,0,80000000,90790007.75114498
2763,13210-512,19,10,70,23.60463644,0,0,47000000,47921101.48929337
2764,13210-513,45,5,45,23.60463644,0,0,18000000,17493411.182631124
2765,13210-515,45,5,70,23.60463644,1,0,30000000,40572641.3435099
2766,13210-516,25,8,20,23.60463644,1,0,13000000,9468166.81127512
2767,13210-517,18,3,60,23.60463644,0,0,37000000,45211859.40883617
2768,13210-520,50,6,50,23.60463644,0,0,18000000,18124530.896595772
2769,13210-521,45,5,70,23.60463644,0,0,5000000,37383401.59115247
2770,13210-522,17,7,65,23.60463644,0,0,45000000,47032028.85239802
2771,13210-523,14,11,90,23.60463644,1,0,44000000,69022924.16873589
2772,13210-524,10,3,60,23.60463644,0,0,53000000,49489834.5832423
2773,13210-530,20,3,70,23.60463644,0,0,48000000,52098361.778643176
2774,13210-531,19,10,70,23.60463644,0,0,50000000,47921101.48929337
2775,13210-532,31,4,55,23.60463644,1,0,39000000,36798247.53734359
2776,13210-533,15,4,55,23.60463644,0,0,29000000,42164958.133798406
2777,13210-534,24,11,50,23.60463644,0,0,28000000,28662230.79473668
2778,13210-542,25,8,20,23.60463644,1,0,9500000,9468166.81127512
2779,13210-543,45,5,115,23.60463644,0,0,21000000,73185384.32649088
2780,13210-544,25,8,20,23.60463644,0,0,7200000,6278927.058917694
2781,13210-545,11,3,70,23.60463644,0,0,48000000,56911083.84985006
2782,13210-546,35,4,60,23.60463644,1,0,32000000,38637258.0318448
2783,13210-547,50,6,30,23.60463644,1,0,11000000,5401778.32213613
2784,13210-548,24,11,60,23.60463644,0,0,38000000,36618226.958145216
2785,13210-549,24,11,55,23.60463644,1,0,32000000,35829468.62879837
2786,13210-550,19,10,70,23.60463644,0,0,46000000,47921101.48929337
2787,13210-551,11,3,75,23.60463644,0,0,62000000,60889081.931554325
2788,13210-556,10,3,50,23.60463644,0,0,50000000,41533838.41983375
2789,13210-557,11,3,70,23.60463644,0,0,50000000,56911083.84985006
2790,13210-558,23,3,65,23.60463644,0,0,39000000,46516123.00653662
2791,13210-559,31,4,55,23.60463644,0,0,27000000,33609007.78498616
2792,13210-562,14,3,70,23.60463644,0,0,43000000,55306843.159447774
2793,13210-563,18,6,65,23.60463644,0,0,41000000,47170425.83933306
2794,13210-565,10,3,60,23.60463644,0,0,56000000,49489834.5832423
2795,13210-566,24,5,75,23.60463644,0,0,40000000,52591084.5056728
2796,13210-567,23,4,45,23.60463644,0,0,24000000,29930986.795983747
2797,13210-568,45,8,50,23.60463644,1,0,20000000,22641217.36548543
2798,13210-569,25,8,60,23.60463644,0,0,30000000,38102911.71255184
2799,13210-574,25,20,65,23.60463644,1,0,28000000,37192422.94178398
2800,13210-575,25,20,60,23.60463644,0,0,28000000,30025185.10772229
2801,13210-592,24,21,55,23.60463644,0,0,19000000,25908790.03908299
2802,13210-593,24,21,60,23.60463644,1,0,28000000,33076027.873144686
2803,13210-602,45,13,80,23.60463644,1,0,19000000,43143486.43703207
2804,13210-610,45,13,80,23.60463644,1,0,19000000,43143486.43703207
2805,13210-611,24,19,55,23.60463644,0,0,20000000,27255077.80655458
2806,13210-612,24,19,55,23.60463644,0,0,22000000,27255077.80655458
2807,13210-628,25,20,70,23.60463644,1,0,32000000,41170421.02348825
2808,13210-629,28,8,15,23.60463644,0,0,9800000,696688.2868111283
2809,13210-634,25,20,65,23.60463644,1,0,27000000,37192422.94178398
2810,13210-635,16,15,65,23.60463644,0,0,30000000,42181624.67931242
2811,13210-636,28,8,15,23.60463644,0,0,5000000,696688.2868111283
2812,13210-649,25,20,70,23.60463644,0,0,21000000,37981181.27113083
2813,13210-650,24,19,55,23.60463644,0,0,21000000,27255077.80655458
2814,13210-659,24,19,70,23.60463644,1,0,27000000,42378311.804024816
2815,13210-671,25,20,75,23.60463644,1,0,36000000,45148419.10519252
2816,13210-672,28,8,15,23.60463644,0,0,6400000,696688.2868111283
2817,13210-673,45,25,80,23.60463644,0,0,16000000,31876520.07984509
2818,13210-674,28,8,15,23.60463644,0,0,5600000,696688.2868111283
2819,13210-680,24,7,55,21.95318781,1,0,39000000,39671595.98340021
2820,13210-688,24,7,55,21.95318781,0,0,24000000,36482356.23104278
2821,13210-689,23,6,65,21.95318781,1,0,43000000,48835482.927345306
2822,13210-694,22,11,65,21.95318781,1,0,36000000,46004510.40546709
2823,13210-695,13,8,65,21.95318781,1,0,39000000,52836664.12788136
2824,13210-696,24,7,55,21.95318781,0,0,29000000,36482356.23104278
2825,13210-716,25,10,55,21.95318781,0,0,30000000,33928177.68303463
2826,13210-732,6,11,60,21.95318781,0,0,41000000,47393222.92021763
2827,13210-733,25,10,55,21.95318781,1,0,28000000,37117417.43539206
2828,13210-747,12,7,65,21.95318781,1,0,42000000,54044554.908417925
2829,13210-752,22,14,65,21.95318781,0,0,31000000,40795839.001902275
2830,13210-757,26,20,15,23.60463644,0,0,5000000,-6311544.52441689
2831,13210-760,26,20,20,23.60463644,0,0,5400000,-2333546.44271262
2832,13210-761,26,20,20,23.60463644,0,0,6000000,-2333546.44271262
2833,13210-762,26,20,20,23.60463644,0,0,5000000,-2333546.44271262
2834,13210-764,31,13,45,23.60463644,1,0,16000000,22783956.420312893
2835,13210-769,26,20,15,23.60463644,0,0,5500000,-6311544.52441689
2836,13210-772,23,13,65,23.60463644,0,0,32000000,39784684.16917866
2837,13210-773,24,12,60,23.60463644,0,0,31000000,35945083.074409425
2838,13210-774,24,12,60,23.60463644,1,0,35000000,39134322.82676685
2839,13210-778,40,10,55,23.60463644,0,0,19000000,24757422.411364507
2840,13210-779,26,20,15,23.60463644,1,0,7000000,-3122304.772059463
2841,13210-780,7,13,70,23.60463644,0,0,51000000,52318632.59969516
2842,13210-785,42,12,45,23.60463644,1,0,13000000,17574884.439240277
2843,13210-786,40,10,55,23.60463644,0,0,21000000,24757422.411364507
2844,13210-789,26,20,15,23.60463644,0,0,6500000,-6311544.52441689
2845,13210-790,40,10,40,23.60463644,1,0,21000000,16012667.91860913
2846,13210-791,26,20,20,23.60463644,0,0,5500000,-2333546.44271262
2847,13210-793,26,20,20,23.60463644,0,0,5600000,-2333546.44271262
2848,13210-794,26,20,15,23.60463644,0,0,5600000,-6311544.52441689
2849,13210-795,26,20,15,23.60463644,0,0,5300000,-6311544.52441689
2850,13210-799,24,12,70,23.60463644,0,0,36000000,43901079.23781796
2851,13210-800,31,13,45,23.60463644,1,0,11000000,22783956.420312893
2852,13210-801,31,13,45,23.60463644,1,0,19000000,22783956.420312893
2853,13210-802,40,10,75,23.60463644,1,0,31000000,43858654.49053901
2854,13210-807,40,10,70,23.60463644,1,0,27000000,39880656.40883474
2855,13210-808,26,20,15,23.60463644,0,0,5800000,-6311544.52441689
2856,13210-809,26,20,15,23.60463644,0,0,6300000,-6311544.52441689
2857,13210-810,26,20,20,23.60463644,0,0,5900000,-2333546.44271262
2858,13210-811,26,20,15,23.60463644,0,0,6200000,-6311544.52441689
2859,13210-812,24,12,55,23.60463644,1,0,32000000,35156324.745062575
2860,13210-817,36,13,70,23.60463644,1,0,27000000,40000212.34483041
2861,13214-6,29,1,75,27.2642905,0,0,37000000,50062488.16887205
2862,13214-8,35,3,80,27.2642905,0,0,23000000,49485717.10230014
2863,13214-9,29,1,75,27.2642905,1,0,44000000,53251727.92122948
2864,13214-11,29,1,85,27.2642905,1,0,48000000,61207724.08463802
2865,13214-12,35,3,80,27.2642905,0,0,29000000,49485717.10230014
2866,13214-14,29,0,75,27.2642905,0,0,29000000,50735632.05260785
2867,13214-17,19,6,70,27.2642905,0,0,33000000,48066239.636496454
2868,13214-18,24,9,60,27.2642905,0,0,27000000,35417077.33787671
2869,13214-22,7,9,65,27.2642905,0,0,49000000,48485772.665193975
2870,13214-23,19,6,70,27.2642905,0,0,30000000,48066239.636496454
2871,13214-152,20,16,60,29.00351351,0,0,21000000,31633407.319886073
2872,13214-158,20,16,65,29.00351351,0,0,23000000,35611405.40159034
2873,13214-178,16,18,65,27.2642905,0,0,36000000,37614755.64036493
2874,13214-213,32,5,15,27.2642905,0,0,6500000,-1970305.0369246416
2875,13214-214,16,6,65,27.2642905,1,0,30000000,48881721.9975519
2876,13214-220,16,6,65,27.2642905,0,0,33000000,45692482.24519448
2877,13214-221,16,5,65,27.2642905,0,0,40000000,46365626.12893028
2878,13214-231,32,6,15,27.2642905,0,0,3700000,-2643448.920660436
2879,13214-232,32,7,15,27.2642905,0,0,7400000,-3316592.8043962307
2880,13214-236,15,9,70,27.2642905,0,0,31000000,48185795.57249212
2881,13214-239,15,9,70,27.2642905,1,0,37000000,51375035.324849546
2882,13214-251,54,28,60,29.00351351,1,0,13000000,8563525.97618794
2883,13214-257,54,28,50,29.00351351,0,0,9300000,-2581709.939578023
2884,13214-258,54,29,50,29.00351351,1,0,14000000,-65614.07095638663
2885,13214-265,54,26,60,29.00351351,1,0,15000000,9909813.743659537
2886,13214-275,54,27,60,29.00351351,0,0,1600000,6047430.107566312
2887,13214-276,54,30,50,29.00351351,0,0,9600000,-3927997.707049612
2888,13214-282,54,30,50,29.00351351,1,0,12000000,-738757.9546921849
2889,13214-296,54,28,60,29.00351351,1,0,13000000,8563525.97618794
2890,13214-297,54,28,60,29.00351351,1,0,11000000,8563525.97618794
2891,13214-307,54,28,50,29.00351351,1,0,8000000,607529.8127794042
2892,13214-308,33,18,45,29.00351351,1,0,19000000,14590655.401249161
2893,13214-328,54,28,60,29.00351351,1,0,13000000,8563525.97618794
2894,13214-329,33,18,45,29.00351351,0,0,11000000,11401415.648891734
2895,13214-331,27,13,50,29.00351351,0,0,8900000,21953614.53007957
2896,13214-337,21,11,75,25.95603852,0,1,41000000,49069228.447349
2897,13214-352,23,7,20,27.2642905,0,0,6000000,5474127.348514918
2898,13214-409,28,14,75,25.95603852,0,1,27000000,43306568.518536255
2899,13214-410,11,14,25,25.95603852,0,1,19000000,12617284.94710657
2900,13214-411,1,13,70,25.95603852,0,1,47000000,54439880.534188434
2901,13214-417,30,16,65,25.95603852,0,1,23000000,32934790.79405459
2902,13214-419,30,12,85,25.95603852,1,1,27000000,54728598.40817227
2903,13214-420,20,15,60,25.95603852,0,1,32000000,34977405.56409377
2904,13214-426,18,3,90,25.95603852,0,1,49000000,67992614.45275046
2905,13214-427,12,18,60,25.95603852,0,1,33000000,37235949.0872925
2906,13214-428,30,16,90,25.95603852,0,1,28000000,52824781.20257594
2907,13214-436,14,9,75,27.2642905,0,0,38000000,52698540.55099716
2908,13214-437,15,13,65,27.2642905,1,0,40000000,44704461.70820211
2909,13214-438,15,10,70,27.2642905,0,0,36000000,47512651.68875633
2910,13214-439,15,10,70,27.2642905,0,0,34000000,47512651.68875633
2911,13214-440,14,9,85,27.2642905,0,0,37000000,60654536.71440569
2912,13214-447,14,12,75,27.2642905,0,0,39000000,50679108.89978977
2913,13214-448,14,11,75,27.2642905,0,0,38000000,51352252.783525564
2914,13214-449,15,10,80,27.2642905,0,0,42000000,55468647.852164865
2915,13214-485,34,13,45,25.95603852,0,1,19000000,16903242.53124185
2916,13214-499,35,14,55,25.95603852,1,1,27000000,26840587.66647125
2917,13214-505,35,14,50,25.95603852,1,1,20000000,22862589.58476698
2918,13214-509,8,9,55,25.95603852,0,1,33000000,41455233.54641345
2919,13214-524,17,14,50,25.95603852,1,1,27000000,32488033.72718075
2920,13214-525,35,14,50,25.95603852,0,1,20000000,19673349.832409553
2921,13214-548,35,13,60,29.00351351,0,0,14000000,25631635.519081987
2922,13214-555,29,5,60,29.00351351,0,0,24000000,34225267.96977294
2923,13214-558,35,13,70,29.00351351,1,0,30000000,36776871.43484795
2924,13214-563,38,4,75,29.00351351,1,0,36000000,45208923.77977209
2925,13214-564,35,13,60,29.00351351,0,0,26000000,25631635.519081987
2926,13214-566,18,2,55,29.00351351,0,0,37000000,38148917.404084474
2927,13214-567,25,15,60,29.00351351,1,0,29000000,32822056.471975476
2928,13214-570,38,3,85,29.00351351,1,0,47000000,53838063.82691641
2929,13214-571,18,2,75,29.00351351,0,0,56000000,54060909.73090155
2930,13214-588,18,3,65,29.00351351,0,0,41000000,45431769.683757216
2931,13214-589,35,13,70,29.00351351,0,0,27000000,33587631.68249053
2932,13214-597,14,5,75,29.00351351,1,0,56000000,57369705.419254646
2933,13214-615,21,13,70,29.00351351,0,0,33000000,41074088.23770123
2934,13214-616,30,11,145,29.00351351,0,0,38000000,97277625.15952995
2935,13214-677,25,9,45,29.00351351,0,0,19000000,21737685.776920013
2936,13214-694,50,8,50,25.95603852,1,1,19000000,18880249.435170285
2937,13214-697,15,13,85,25.95603852,0,1,34000000,58887418.22409052
2938,13214-700,23,10,50,25.95603852,0,1,24000000,28782888.12896192
2939,13214-701,26,9,20,25.95603852,0,1,8800000,3983802.8320698068
2940,13214-702,28,14,75,25.95603852,0,1,31000000,43306568.518536255
2941,13214-705,11,13,20,25.95603852,0,1,17000000,9312430.749138098
2942,13214-706,25,18,75,25.95603852,1,1,36000000,45407473.4263528
2943,13214-707,50,6,35,25.95603852,0,1,15000000,5103303.205171648
2944,13214-713,20,6,50,25.95603852,0,1,31000000,33079704.354307394
2945,13214-718,10,11,75,25.95603852,0,1,58000000,54951444.31215741
2946,13214-719,25,18,75,25.95603852,0,1,27000000,42218233.67399537
2947,13214-723,8,9,50,25.95603852,0,1,32000000,37477235.464709185
2948,13214-724,26,8,30,25.95603852,1,1,18000000,15802182.631571569
2949,13214-725,50,6,40,25.95603852,1,1,18000000,12270541.039233342
2950,13214-733,50,6,50,25.95603852,0,1,20000000,17037297.45028445
2951,13214-740,42,8,55,25.95603852,0,1,29000000,23946982.938923247
2952,13214-746,42,8,50,25.95603852,1,1,30000000,23158224.609576404
2953,13214-747,8,9,55,25.95603852,0,1,34000000,41455233.54641345
2954,13214-748,20,7,60,25.95603852,1,1,43000000,43551796.38633756
2955,13214-749,50,6,35,25.95603852,0,1,9000000,5103303.205171648
2956,13214-750,10,11,65,25.95603852,0,1,46000000,46995448.14874886
2957,13214-759,42,8,45,25.95603852,1,1,24000000,19180226.527872138
2958,13214-765,2,4,40,25.95603852,1,1,41000000,39284679.85314164
2959,13214-770,3,5,70,25.95603852,0,1,69000000,58755537.81047326
2960,13214-771,18,8,80,25.95603852,0,1,43000000,56670898.87066294
2961,13214-772,2,4,35,25.95603852,0,1,36000000,32117442.019079946
2962,13214-774,18,1,55,25.95603852,0,1,36000000,41492915.64829217
2963,13214-777,38,3,70,25.95603852,0,1,28000000,41385684.189918086
2964,13214-781,20,1,45,25.95603852,0,1,31000000,32467425.691282105
2965,13214-783,39,4,60,25.95603852,0,1,29000000,32221797.24597299
2966,13214-789,39,4,60,25.95603852,0,1,20000000,32221797.24597299
2967,13214-791,39,4,60,25.95603852,0,1,24000000,32221797.24597299
2968,13214-795,39,5,75,25.95603852,1,1,33000000,46671887.35970742
2969,13214-796,20,1,50,25.95603852,0,1,34000000,36445423.772986375
2970,13214-801,22,3,25,25.95603852,0,1,13000000,14139651.803391911
2971,13214-803,19,4,20,25.95603852,0,1,18000000,11092750.52835414
2972,13214-804,19,4,20,25.95603852,0,1,15000000,11092750.52835414
2973,13214-805,18,8,75,25.95603852,0,1,48000000,52692900.78895867
2974,13214-809,24,5,65,25.95603852,0,1,39000000,43547854.89595294
2975,13214-813,20,5,35,25.95603852,0,1,27000000,21818853.992930386
2976,13214-814,22,2,60,25.95603852,0,1,40000000,42658782.25905759
2977,13214-815,22,2,60,25.95603852,0,1,47000000,42658782.25905759
2978,13214-818,19,4,20,25.95603852,0,1,17000000,11092750.52835414
2979,13214-819,15,2,35,25.95603852,0,1,13000000,26512020.128141597
2980,13214-821,21,3,85,25.95603852,0,1,54000000,62410375.680643894
2981,13214-822,19,4,20,25.95603852,0,1,15000000,11092750.52835414
